flight_id,date,carrier,origin,dest,sched_dep_local,delay_risk,delayed_15,delay_cause,prev_arr_delay_min,turnaround_buffer_min,inbound_delay_after_buffer_min,snowfall_cm,precip_mm,wind_gust_kmh,departures_origin_hour,origin_hour_congestion_pctile
2015-01-10_UA681,2015-01-10,UA,ORD,SFO,15:22,0.6262257759132428,1,carrier,43.0,,0.0,0.0,0.0,35.3,42,0.2893453385856312
2015-01-10_MQ3676,2015-01-10,MQ,ORD,LEX,19:10,0.6260594343019029,0,none,0.0,,0.0,0.0,0.0,34.6,38,0.17792159069592947
2015-01-11_EV3961,2015-01-11,EV,ORD,TYS,18:16,0.6251796257652824,1,late_aircraft,59.0,231.0,0.0,0.07,0.0,17.3,65,0.8659726130181955
2015-01-10_MQ2971,2015-01-10,MQ,ORD,MLI,19:00,0.6250492954698516,0,nas,8.0,109.0,0.0,0.0,0.0,34.6,38,0.17792159069592947
2015-01-10_MQ2997,2015-01-10,MQ,ORD,BNA,19:05,0.6244757327841871,0,nas,0.0,475.0,0.0,0.0,0.0,34.6,38,0.17792159069592947
2015-01-11_OO6319,2015-01-11,OO,ORD,BNA,18:05,0.6240998750847695,1,carrier,54.0,,0.0,0.07,0.0,17.3,65,0.8659726130181955
2015-01-11_UA1702,2015-01-11,UA,ORD,MCO,16:05,0.6239879183769909,0,none,35.0,,0.0,0.0,0.0,20.9,51,0.5639654848996436
2015-01-11_MQ3102,2015-01-11,MQ,ORD,DAY,17:25,0.6238543784459484,1,nas,19.0,64.0,0.0,0.0,0.0,19.4,52,0.6072969424123054
2015-01-10_UA1647,2015-01-10,UA,ORD,IAH,20:00,0.62360392853406,1,carrier,72.0,,0.0,0.0,0.0,34.6,30,0.06706058900769087
2015-01-10_MQ3152,2015-01-10,MQ,ORD,AZO,19:00,0.6229097016700472,1,nas,11.0,184.0,0.0,0.0,0.0,34.6,38,0.17792159069592947
2015-01-10_MQ3201,2015-01-10,MQ,ORD,BNA,20:05,0.6223140100719181,1,weather,23.0,246.0,0.0,0.0,0.0,34.6,30,0.06706058900769087
2015-01-10_MQ3605,2015-01-10,MQ,ORD,FWA,18:05,0.6209339423177043,0,none,-2.0,299.0,0.0,0.0,0.0,34.2,51,0.5639654848996436
2015-01-11_F91260,2015-01-11,F9,ORD,TPA,14:25,0.620903911063588,1,late_aircraft,186.0,55.0,131.0,0.0,0.0,25.9,34,0.10307634590133183
2015-01-10_MQ3178,2015-01-10,MQ,ORD,CMH,18:40,0.620881903429073,0,nas,4.0,266.0,0.0,0.0,0.0,34.2,51,0.5639654848996436
2015-01-10_MQ3466,2015-01-10,MQ,ORD,SYR,18:50,0.6207212823357919,1,weather,-5.0,195.0,0.0,0.0,0.0,34.2,51,0.5639654848996436
2015-01-10_AA354,2015-01-10,AA,ORD,LGA,16:35,0.6206703342857339,0,none,117.0,,0.0,0.0,0.0,34.6,45,0.31804539486025135
2015-01-10_MQ3060,2015-01-10,MQ,ORD,LSE,16:30,0.6204583002467615,1,late_aircraft,0.0,43.0,0.0,0.0,0.0,34.6,45,0.31804539486025135
2015-01-10_AA154,2015-01-10,AA,ORD,MCO,19:55,0.618286604380098,0,nas,99.0,,0.0,0.0,0.0,34.6,38,0.17792159069592947
2015-01-10_MQ3468,2015-01-10,MQ,ORD,BMI,16:15,0.618056422568863,0,nas,9.0,153.0,0.0,0.0,0.0,34.6,45,0.31804539486025135
2015-01-11_MQ3415,2015-01-11,MQ,ORD,OMA,10:10,0.6175636174898136,0,none,80.0,,0.0,0.0,0.0,23.8,39,0.21403113862314763
2015-01-10_MQ3625,2015-01-10,MQ,ORD,CID,21:25,0.617140245510902,0,none,32.0,211.0,0.0,0.0,0.0,36.0,10,0.020165072219095855
2015-01-11_MQ2968,2015-01-11,MQ,ORD,STL,14:05,0.6163640515742468,0,none,20.0,202.0,0.0,0.0,0.0,25.9,34,0.10307634590133183
2015-01-11_MQ3405,2015-01-11,MQ,ORD,DSM,22:15,0.6161187763445446,1,weather,96.0,268.0,0.0,0.07,0.1,15.8,7,0.004220596510973551
2015-01-10_MQ2986,2015-01-10,MQ,ORD,DTW,16:10,0.616052606691646,1,weather,4.0,131.0,0.0,0.0,0.0,34.6,45,0.31804539486025135
2015-01-10_OO6331,2015-01-10,OO,ORD,COS,15:10,0.6152910108260963,1,weather,144.0,,0.0,0.0,0.0,35.3,42,0.2893453385856312
2015-01-10_MQ3274,2015-01-10,MQ,ORD,CVG,15:30,0.6148336812047425,1,weather,0.0,45.0,0.0,0.0,0.0,35.3,42,0.2893453385856312
2015-01-11_UA1530,2015-01-11,UA,ORD,IAH,18:50,0.614464995080012,1,weather,17.0,200.0,0.0,0.07,0.0,17.3,65,0.8659726130181955
2015-01-10_MQ3229,2015-01-10,MQ,ORD,XNA,18:25,0.6142294860037208,0,none,-9.0,,0.0,0.0,0.0,34.2,51,0.5639654848996436
2015-01-11_MQ3133,2015-01-11,MQ,ORD,EVV,17:15,0.6142166192830024,0,nas,30.0,,0.0,0.0,0.0,19.4,52,0.6072969424123054
2015-01-10_MQ3020,2015-01-10,MQ,ORD,CLE,13:23,0.614021471900531,0,none,25.0,190.0,0.0,0.0,0.0,39.2,63,0.8181391858938285
2015-01-10_MQ3608,2015-01-10,MQ,ORD,GRB,20:55,0.6139520785461574,1,carrier,19.0,292.0,0.0,0.0,0.0,34.6,30,0.06706058900769087
2015-01-10_OO6469,2015-01-10,OO,ORD,BUF,19:45,0.6134166398506354,0,none,37.0,312.0,0.0,0.0,0.0,34.6,38,0.17792159069592947
2015-01-10_OO4977,2015-01-10,OO,ORD,MLI,20:23,0.6132566985656536,0,nas,138.0,473.0,0.0,0.0,0.0,34.6,30,0.06706058900769087
2015-01-11_MQ3165,2015-01-11,MQ,ORD,MQT,18:00,0.6113793460232774,1,weather,-18.0,117.0,0.0,0.07,0.0,17.3,65,0.8659726130181955
2015-01-11_UA499,2015-01-11,UA,ORD,SFO,15:22,0.6106580758351853,0,none,100.0,,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-10_MQ3619,2015-01-10,MQ,ORD,CWA,16:20,0.6104982125407176,0,none,-1.0,179.0,0.0,0.0,0.0,34.6,45,0.31804539486025135
2015-01-11_UA1582,2015-01-11,UA,ORD,MSY,15:31,0.6098369030784989,0,none,75.0,,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-11_UA714,2015-01-11,UA,ORD,OMA,15:14,0.6093171901984229,0,none,166.0,,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-10_MQ3297,2015-01-10,MQ,ORD,TOL,16:45,0.60912498063966,0,nas,10.0,96.0,0.0,0.0,0.0,34.6,45,0.31804539486025135
2015-01-11_UA1226,2015-01-11,UA,ORD,EWR,15:02,0.6090497179061559,0,none,47.0,,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-11_MQ3180,2015-01-11,MQ,ORD,BIS,10:55,0.6078612008813463,0,none,60.0,,0.0,0.0,0.0,23.8,39,0.21403113862314763
2015-01-11_UA597,2015-01-11,UA,ORD,CLE,15:39,0.6074538436533509,0,none,51.0,,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-10_NK295,2015-01-10,NK,ORD,IAH,20:20,0.6074338129882321,1,carrier,127.0,,0.0,0.0,0.0,34.6,30,0.06706058900769087
2015-01-10_AA1116,2015-01-10,AA,ORD,MSP,16:40,0.6065226950220116,1,carrier,56.0,,0.0,0.0,0.0,34.6,45,0.31804539486025135
2015-01-11_MQ3212,2015-01-11,MQ,ORD,TYS,09:50,0.6060086020302895,0,nas,143.0,,0.0,0.0,0.0,24.5,58,0.7106546614143688
2015-01-10_AA241,2015-01-10,AA,ORD,SFO,16:10,0.6059159767211957,0,none,30.0,,0.0,0.0,0.0,34.6,45,0.31804539486025135
2015-01-10_UA473,2015-01-10,UA,ORD,GRR,20:00,0.605752983721851,0,none,27.0,310.0,0.0,0.0,0.0,34.6,30,0.06706058900769087
2015-01-11_UA222,2015-01-11,UA,ORD,BDL,18:13,0.6053271022341405,1,weather,29.0,,0.0,0.07,0.0,17.3,65,0.8659726130181955
2015-01-10_MQ3192,2015-01-10,MQ,ORD,GRR,15:25,0.6038541830232057,0,none,0.0,,0.0,0.0,0.0,35.3,42,0.2893453385856312
2015-01-11_AA1401,2015-01-11,AA,ORD,MIA,16:30,0.6032437227856329,0,none,55.0,,0.0,0.0,0.0,20.9,51,0.5639654848996436
2015-01-11_F91064,2015-01-11,F9,ORD,MCO,16:10,0.6029228824088634,1,carrier,173.0,,0.0,0.0,0.0,20.9,51,0.5639654848996436
2015-01-10_MQ3649,2015-01-10,MQ,ORD,DSM,14:45,0.6017728659366343,1,weather,94.0,189.0,0.0,0.0,0.0,36.7,23,0.027762145938848248
2015-01-11_MQ3479,2015-01-11,MQ,ORD,AZO,09:10,0.6012144332672087,1,carrier,50.0,,0.0,0.0,0.0,24.5,58,0.7106546614143688
2015-01-10_MQ3052,2015-01-10,MQ,ORD,FNT,15:10,0.5999435774029339,1,weather,-6.0,75.0,0.0,0.0,0.0,35.3,42,0.2893453385856312
2015-01-10_US895,2015-01-10,US,ORD,PHL,18:55,0.5990517997228283,0,none,34.0,,0.0,0.0,0.0,34.2,51,0.5639654848996436
2015-01-11_MQ3618,2015-01-11,MQ,ORD,LIT,15:10,0.5972128276844871,0,none,6.0,166.0,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-10_MQ3102,2015-01-10,MQ,ORD,DAY,17:25,0.5969337715872552,0,nas,15.0,303.0,0.0,0.0,0.0,32.4,24,0.03442130932282874
2015-01-10_EV4744,2015-01-10,EV,ORD,GRB,18:05,0.596434679632464,1,weather,35.0,,0.0,0.0,0.0,34.2,51,0.5639654848996436
2015-01-11_EV3964,2015-01-11,EV,ORD,TVC,18:59,0.5956244354414177,0,nas,26.0,172.0,0.0,0.07,0.0,17.3,65,0.8659726130181955
2015-01-11_MQ2904,2015-01-11,MQ,ORD,RIC,15:25,0.5955799537300562,1,carrier,0.0,,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-10_AA364,2015-01-10,AA,ORD,LGA,15:00,0.5955137337033384,1,late_aircraft,155.0,,0.0,0.0,0.0,35.3,42,0.2893453385856312
2015-01-10_MQ3061,2015-01-10,MQ,ORD,AZO,14:15,0.595478186372698,1,weather,204.0,,19.0,0.0,0.0,36.7,23,0.027762145938848248
2015-01-10_AA288,2015-01-10,AA,ORD,BOS,20:05,0.5953144891748475,0,none,41.0,,0.0,0.0,0.0,34.6,30,0.06706058900769087
2015-01-11_OO6255,2015-01-11,OO,DEN,EUG,18:53,0.5939782114442,1,late_aircraft,61.0,114.0,0.0,0.0,0.0,5.8,44,0.539187790998448
2015-01-10_DL1877,2015-01-10,DL,ORD,ATL,16:45,0.5939437006220583,0,none,102.0,,0.0,0.0,0.0,34.6,45,0.31804539486025135
2015-01-11_UA308,2015-01-11,UA,ORD,MCO,18:23,0.5936298550788542,1,nas,10.0,64.0,0.0,0.07,0.0,17.3,65,0.8659726130181955
2015-01-11_MQ3689,2015-01-11,MQ,ORD,CVG,16:15,0.5923001762123292,0,none,-7.0,104.0,0.0,0.0,0.0,20.9,51,0.5639654848996436
2015-01-11_UA685,2015-01-11,UA,ORD,SFO,18:03,0.5921307452524,1,none,2.0,,0.0,0.07,0.0,17.3,65,0.8659726130181955
2015-01-11_MQ3457,2015-01-11,MQ,ORD,ROC,15:20,0.5918372393372158,0,none,-2.0,151.0,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-10_EV6125,2015-01-10,EV,ORD,GRB,20:00,0.5901677790223194,0,none,39.0,,0.0,0.0,0.0,34.6,30,0.06706058900769087
2015-01-10_EV4729,2015-01-10,EV,ORD,JAX,16:20,0.5900860134978528,0,none,35.0,,0.0,0.0,0.0,34.6,45,0.31804539486025135
2015-01-10_OO6258,2015-01-10,OO,ORD,FSD,18:10,0.5897075228343138,1,carrier,18.0,,0.0,0.0,0.0,34.2,51,0.5639654848996436
2015-01-11_MQ2986,2015-01-11,MQ,ORD,DTW,16:10,0.588999383757386,1,nas,-6.0,131.0,0.0,0.0,0.0,20.9,51,0.5639654848996436
2015-01-11_UA1282,2015-01-11,UA,ORD,LAX,18:38,0.5883208985141639,1,late_aircraft,0.0,,0.0,0.07,0.0,17.3,65,0.8659726130181955
2015-01-11_EV6149,2015-01-11,EV,ORD,DSM,15:39,0.5882965542268453,1,none,52.0,,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-11_OO5159,2015-01-11,OO,ORD,CMH,13:20,0.5878553562676847,0,none,108.0,,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-10_MQ3310,2015-01-10,MQ,ORD,CVG,20:10,0.5877660680841682,1,weather,0.0,11.0,0.0,0.0,0.0,34.6,30,0.06706058900769087
2015-01-11_UA476,2015-01-11,UA,ORD,BWI,14:05,0.5873697240535272,0,none,283.0,,98.0,0.0,0.0,25.9,34,0.10307634590133183
2015-01-11_MQ3669,2015-01-11,MQ,ORD,BNA,12:49,0.5867190483539992,0,none,17.0,192.0,0.0,0.0,0.0,25.6,44,0.30547739636090787
2015-01-11_MQ3060,2015-01-11,MQ,ORD,LSE,16:30,0.5864093264878871,0,nas,-9.0,168.0,0.0,0.0,0.0,20.9,51,0.5639654848996436
2015-01-11_OO6505,2015-01-11,OO,DEN,TUS,18:55,0.5863633899853855,1,late_aircraft,105.0,124.0,0.0,0.0,0.0,5.8,44,0.539187790998448
2015-01-10_AA1384,2015-01-10,AA,ORD,MSP,20:55,0.5860514645972129,0,none,45.0,295.0,0.0,0.0,0.0,34.6,30,0.06706058900769087
2015-01-11_MQ3468,2015-01-11,MQ,ORD,BMI,16:15,0.5859219388594518,1,weather,-9.0,183.0,0.0,0.0,0.0,20.9,51,0.5639654848996436
2015-01-11_MQ3087,2015-01-11,MQ,ORD,XNA,15:00,0.5858419573136029,0,none,-4.0,191.0,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-11_MQ3073,2015-01-11,MQ,ORD,CLE,15:45,0.5858078765018545,1,weather,-9.0,74.0,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-11_UA605,2015-01-11,UA,ORD,LGA,13:10,0.5854305847781521,0,none,47.0,,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-11_MQ3605,2015-01-11,MQ,ORD,FWA,16:15,0.584934573589069,1,nas,-10.0,177.0,0.0,0.0,0.0,20.9,51,0.5639654848996436
2015-01-10_MQ2941,2015-01-10,MQ,ORD,DAY,13:05,0.5849325504029809,0,none,7.0,130.0,0.0,0.0,0.0,39.2,63,0.8181391858938285
2015-01-10_MQ2933,2015-01-10,MQ,ORD,EVV,20:15,0.5848066893090046,1,carrier,0.0,,0.0,0.0,0.0,34.6,30,0.06706058900769087
2015-01-11_AA93,2015-01-11,AA,ORD,SAN,17:20,0.5844253466626143,0,none,64.0,,0.0,0.0,0.0,19.4,52,0.6072969424123054
2015-01-11_MQ2950,2015-01-11,MQ,ORD,RST,11:45,0.5838988493568645,1,weather,9.0,77.0,0.0,0.0,0.0,24.5,38,0.17792159069592947
2015-01-11_MQ3192,2015-01-11,MQ,ORD,GRR,15:25,0.5833315895472844,0,none,-4.0,165.0,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-10_MQ3339,2015-01-10,MQ,ORD,SYR,13:25,0.5821069581607174,0,none,4.0,162.0,0.0,0.0,0.0,39.2,63,0.8181391858938285
2015-01-10_MQ3699,2015-01-10,MQ,ORD,RIC,20:58,0.5816966892465291,0,none,0.0,160.0,0.0,0.0,0.0,34.6,30,0.06706058900769087
2015-01-10_EV5959,2015-01-10,EV,ORD,IAD,18:00,0.5808923849274327,0,none,21.0,336.0,0.0,0.0,0.0,34.2,51,0.5639654848996436
2015-01-11_UA1493,2015-01-11,UA,ORD,DCA,18:02,0.580740866111449,1,none,11.0,,0.0,0.07,0.0,17.3,65,0.8659726130181955
2015-01-11_MQ3655,2015-01-11,MQ,ORD,SYR,09:40,0.5806460153982951,1,carrier,28.0,,0.0,0.0,0.0,24.5,58,0.7106546614143688
2015-01-11_EV4737,2015-01-11,EV,ORD,CLE,17:15,0.5804409372241237,1,late_aircraft,53.0,,0.0,0.0,0.0,19.4,52,0.6072969424123054
2015-01-11_UA549,2015-01-11,UA,ORD,SMF,15:29,0.5804051335497692,1,none,60.0,,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-11_UA884,2015-01-11,UA,ORD,EWR,18:08,0.5803091973289524,1,weather,6.0,271.0,0.0,0.07,0.0,17.3,65,0.8659726130181955
2015-01-11_MQ3220,2015-01-11,MQ,ORD,BWI,09:15,0.5798595536071144,0,none,30.0,,0.0,0.0,0.0,24.5,58,0.7106546614143688
2015-01-10_MQ3423,2015-01-10,MQ,ORD,ALO,13:35,0.579474937829587,1,carrier,0.0,196.0,0.0,0.0,0.0,39.2,63,0.8181391858938285
2015-01-11_MQ3114,2015-01-11,MQ,ORD,DTW,11:45,0.5792177017286466,0,none,0.0,50.0,0.0,0.0,0.0,24.5,38,0.17792159069592947
2015-01-11_UA1290,2015-01-11,UA,ORD,IAH,15:41,0.5784061944840244,1,carrier,16.0,55.0,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-11_UA1018,2015-01-11,UA,ORD,LGA,11:00,0.5781013859590668,0,none,57.0,,0.0,0.0,0.0,24.5,38,0.17792159069592947
2015-01-11_MQ3048,2015-01-11,MQ,ORD,CMI,17:00,0.5772126801820854,1,nas,0.0,24.0,0.0,0.0,0.0,19.4,52,0.6072969424123054
2015-01-11_MQ2999,2015-01-11,MQ,ORD,CVG,11:20,0.5771667305074146,0,none,0.0,127.0,0.0,0.0,0.0,24.5,38,0.17792159069592947
2015-01-11_UA420,2015-01-11,UA,ORD,ROC,18:40,0.576351433505426,1,weather,2.0,,0.0,0.07,0.0,17.3,65,0.8659726130181955
2015-01-11_MQ3675,2015-01-11,MQ,ORD,MEM,17:25,0.5762031770694303,1,weather,0.0,110.0,0.0,0.0,0.0,19.4,52,0.6072969424123054
2015-01-11_MQ3356,2015-01-11,MQ,ORD,MEM,12:35,0.5755325005592977,0,none,4.0,85.0,0.0,0.0,0.0,25.6,44,0.30547739636090787
2015-01-10_F91063,2015-01-10,F9,ORD,SLC,15:40,0.5752036309483407,1,carrier,39.0,,0.0,0.0,0.0,35.3,42,0.2893453385856312
2015-01-11_UA692,2015-01-11,UA,ORD,LGA,18:00,0.5749313080438073,1,none,-16.0,,0.0,0.07,0.0,17.3,65,0.8659726130181955
2015-01-11_MQ3020,2015-01-11,MQ,ORD,CLE,13:23,0.5747029093173873,0,none,0.0,107.0,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-10_UA574,2015-01-10,UA,ORD,RIC,19:35,0.5746860595329694,1,none,16.0,416.0,0.0,0.0,0.0,34.6,38,0.17792159069592947
2015-01-10_AA93,2015-01-10,AA,ORD,SAN,17:20,0.5744266162131473,1,weather,119.0,,0.0,0.0,0.0,32.4,24,0.03442130932282874
2015-01-11_MQ3227,2015-01-11,MQ,ORD,SGF,14:50,0.5740009635099038,0,none,13.0,80.0,0.0,0.0,0.0,25.9,34,0.10307634590133183
2015-01-10_EV4555,2015-01-10,EV,ORD,SAV,16:15,0.5733294629514013,0,none,31.0,,0.0,0.0,0.0,34.6,45,0.31804539486025135
2015-01-11_MQ3058,2015-01-11,MQ,ORD,BWI,11:35,0.5733150467361033,0,none,0.0,,0.0,0.0,0.0,24.5,38,0.17792159069592947
2015-01-10_AA2284,2015-01-10,AA,ORD,DCA,20:10,0.5732112854366855,1,none,27.0,,0.0,0.0,0.0,34.6,30,0.06706058900769087
2015-01-10_AA41,2015-01-10,AA,ORD,SEA,20:50,0.5730354034792655,1,weather,25.0,277.0,0.0,0.0,0.0,34.6,30,0.06706058900769087
2015-01-11_UA1137,2015-01-11,UA,ORD,MCO,11:09,0.5728931398318763,1,carrier,225.0,,40.0,0.0,0.0,24.5,38,0.17792159069592947
2015-01-10_UA211,2015-01-10,UA,ORD,IAD,13:10,0.5725381374660204,0,none,230.0,,45.0,0.0,0.0,39.2,63,0.8181391858938285
2015-01-10_UA614,2015-01-10,UA,ORD,IAH,13:58,0.5724999848566628,0,none,92.0,,0.0,0.0,0.0,39.2,63,0.8181391858938285
2015-01-11_NK630,2015-01-11,NK,ORD,LGA,17:59,0.5721788691107813,1,carrier,43.0,50.0,0.0,0.0,0.0,19.4,52,0.6072969424123054
2015-01-10_UA578,2015-01-10,UA,ORD,BOS,13:15,0.5721122109761801,0,none,311.0,,126.0,0.0,0.0,39.2,63,0.8181391858938285
2015-01-11_MQ3158,2015-01-11,MQ,ORD,SGF,09:25,0.5720939568238702,0,none,21.0,,0.0,0.0,0.0,24.5,58,0.7106546614143688
2015-01-11_MQ3456,2015-01-11,MQ,ORD,DSM,11:10,0.5719403298113183,0,none,0.0,,0.0,0.0,0.0,24.5,38,0.17792159069592947
2015-01-10_MQ2970,2015-01-10,MQ,ORD,FAR,17:00,0.5718076320567845,0,none,2.0,188.0,0.0,0.0,0.0,32.4,24,0.03442130932282874
2015-01-11_OO5201,2015-01-11,OO,ORD,STL,12:31,0.5716440171471069,1,late_aircraft,188.0,,3.0,0.0,0.0,25.6,44,0.30547739636090787
2015-01-11_MQ3101,2015-01-11,MQ,ORD,OKC,12:45,0.5715837223076274,0,none,3.0,111.0,0.0,0.0,0.0,25.6,44,0.30547739636090787
2015-01-11_MQ2941,2015-01-11,MQ,ORD,DAY,13:05,0.5713361100207303,1,carrier,0.0,,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-11_EV3944,2015-01-11,EV,ORD,GSP,13:20,0.5711151559305742,0,none,129.0,190.0,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-11_EV4681,2015-01-11,EV,ORD,CLE,13:10,0.571078456567104,0,none,67.0,,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-11_MQ3043,2015-01-11,MQ,ORD,FNT,11:20,0.5710041310972903,0,none,2.0,76.0,0.0,0.0,0.0,24.5,38,0.17792159069592947
2015-01-11_MQ3654,2015-01-11,MQ,ORD,HPN,12:55,0.5707064913582284,0,none,3.0,140.0,0.0,0.0,0.0,25.6,44,0.30547739636090787
2015-01-11_EV4253,2015-01-11,EV,ORD,CAE,13:15,0.5704683466533571,0,none,71.0,,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-11_AA1612,2015-01-11,AA,ORD,BOS,15:55,0.5704543819706944,0,none,25.0,,0.0,0.0,0.0,22.0,54,0.6468767585818795
2015-01-11_EV4473,2015-01-11,EV,ORD,TVC,13:20,0.570233103834485,0,none,59.0,,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-11_MQ3423,2015-01-11,MQ,ORD,ALO,13:35,0.5702148756088343,1,late_aircraft,0.0,,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-11_MQ3126,2015-01-11,MQ,ORD,EVV,13:10,0.5701995649822318,1,weather,0.0,,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-11_UA1622,2015-01-11,UA,ORD,RDU,13:13,0.5700339875640617,0,none,30.0,,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-11_UA730,2015-01-11,UA,ORD,BWI,18:12,0.5700139692830765,0,nas,-7.0,,0.0,0.07,0.0,17.3,65,0.8659726130181955
2015-01-11_MQ3289,2015-01-11,MQ,ORD,SUX,14:40,0.5698791814888567,0,none,6.0,178.0,0.0,0.0,0.0,25.9,34,0.10307634590133183
2015-01-11_UA1440,2015-01-11,UA,ORD,PHL,18:20,0.5698439964226947,1,weather,2.0,,0.0,0.07,0.0,17.3,65,0.8659726130181955
2015-01-10_MQ3118,2015-01-10,MQ,ORD,MDT,13:50,0.5697840343917682,1,weather,-2.0,209.0,0.0,0.0,0.0,39.2,63,0.8181391858938285
2015-01-10_MQ3008,2015-01-10,MQ,ORD,IND,14:00,0.5696497945781657,1,none,49.0,224.0,0.0,0.0,0.0,36.7,23,0.027762145938848248
2015-01-11_MQ3475,2015-01-11,MQ,ORD,CID,11:35,0.5690467666135641,1,carrier,0.0,,0.0,0.0,0.0,24.5,38,0.17792159069592947
2015-01-10_MQ3048,2015-01-10,MQ,ORD,CMI,17:00,0.5690079647570568,0,none,0.0,,0.0,0.0,0.0,32.4,24,0.03442130932282874
2015-01-11_MQ3601,2015-01-11,MQ,ORD,TVC,14:20,0.5686863301052854,1,carrier,0.0,,0.0,0.0,0.0,25.9,34,0.10307634590133183
2015-01-11_EV5941,2015-01-11,EV,ORD,AVP,13:25,0.5686809447845507,1,carrier,70.0,,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-11_OO6471,2015-01-11,OO,ORD,DFW,12:44,0.5684740813658606,0,none,194.0,,9.0,0.0,0.0,25.6,44,0.30547739636090787
2015-01-11_UA1091,2015-01-11,UA,ORD,IAD,18:14,0.5681471881409086,1,weather,-4.0,,0.0,0.07,0.0,17.3,65,0.8659726130181955
2015-01-11_EV6131,2015-01-11,EV,ORD,CLT,18:03,0.5679384736884675,0,nas,19.0,,0.0,0.07,0.0,17.3,65,0.8659726130181955
2015-01-11_MQ3470,2015-01-11,MQ,ORD,CMH,12:15,0.567539903843967,0,none,0.0,,0.0,0.0,0.0,25.6,44,0.30547739636090787
2015-01-10_UA1030,2015-01-10,UA,ORD,LAX,18:10,0.5674909343336687,1,late_aircraft,13.0,,0.0,0.0,0.0,34.2,51,0.5639654848996436
2015-01-10_F91064,2015-01-10,F9,ORD,MCO,17:10,0.5672630789506738,0,none,133.0,,0.0,0.0,0.0,32.4,24,0.03442130932282874
2015-01-11_MQ3004,2015-01-11,MQ,ORD,MSN,11:50,0.5670413658512079,0,none,4.0,,0.0,0.0,0.0,24.5,38,0.17792159069592947
2015-01-11_MQ2951,2015-01-11,MQ,ORD,DSM,17:45,0.5667971634940825,1,nas,-1.0,211.0,0.0,0.0,0.0,19.4,52,0.6072969424123054
2015-01-10_UA1242,2015-01-10,UA,ORD,SEA,18:10,0.5666325358544858,1,weather,-2.0,50.0,0.0,0.0,0.0,34.2,51,0.5639654848996436
2015-01-11_F91067,2015-01-11,F9,ORD,DEN,13:55,0.5662726686652828,1,late_aircraft,139.0,235.0,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-11_AA2346,2015-01-11,AA,ORD,DCA,22:05,0.5661709727082882,1,weather,56.0,338.0,0.0,0.07,0.1,15.8,7,0.004220596510973551
2015-01-10_MQ3226,2015-01-10,MQ,ORD,TYS,20:40,0.5659559196667887,1,late_aircraft,-12.0,,0.0,0.0,0.0,34.6,30,0.06706058900769087
2015-01-11_MQ3690,2015-01-11,MQ,ORD,MLI,14:50,0.5659267179199632,1,late_aircraft,0.0,367.0,0.0,0.0,0.0,25.9,34,0.10307634590133183
2015-01-10_MQ3160,2015-01-10,MQ,ORD,CMH,17:15,0.5659122434661502,1,late_aircraft,2.0,181.0,0.0,0.0,0.0,32.4,24,0.03442130932282874
2015-01-11_MQ3321,2015-01-11,MQ,ORD,CWA,13:45,0.5655850223585565,0,none,9.0,133.0,0.0,0.0,0.0,26.6,70,0.916619771149878
2015-01-11_MQ3160,2015-01-11,MQ,ORD,CMH,17:25,0.565348120774544,0,nas,-2.0,189.0,0.0,0.0,0.0,19.4,52,0.6072969424123054
2015-01-11_MQ3206,2015-01-11,MQ,ORD,GRR,09:25,0.5653317194161501,0,none,19.0,,0.0,0.0,0.0,24.5,58,0.7106546614143688
2015-01-11_B61106,2015-01-11,B6,ORD,JFK,18:40,0.5648365146280511,0,nas,0.0,,0.0,0.07,0.0,17.3,65,0.8659726130181955
2015-01-11_DL1677,2015-01-11,DL,ORD,ATL,15:30,0.5645022185555097,0,none,751.0,,566.0,0.0,0.0,22.0,54,0.6468767585818795
